"";"Var1";"Var2";"value";"type"
"805";"Blueberry";"MaAsLin2 (rare)";0;"Precision"
"806";"cdi_schubert";"MaAsLin2 (rare)";0;"Precision"
"808";"Chemerin";"MaAsLin2 (rare)";0,284431137724551;"Precision"
"809";"crc_baxter";"MaAsLin2 (rare)";0;"Precision"
"811";"edd_singh";"MaAsLin2 (rare)";0;"Precision"
"812";"Exercise";"MaAsLin2 (rare)";0;"Precision"
"813";"glass_plastic_oberbeckmann";"MaAsLin2 (rare)";0,285714285714286;"Precision"
"814";"GWMC_ASIA_NA";"MaAsLin2 (rare)";0,00148588410104012;"Precision"
"815";"GWMC_HOT_COLD";"MaAsLin2 (rare)";0;"Precision"
"817";"hiv_lozupone";"MaAsLin2 (rare)";1;"Precision"
"818";"hiv_noguerajulian";"MaAsLin2 (rare)";0;"Precision"
"819";"ibd_gevers";"MaAsLin2 (rare)";0;"Precision"
"820";"ibd_papa";"MaAsLin2 (rare)";1;"Precision"
"821";"Ji_WTP_DS";"MaAsLin2 (rare)";0,125;"Precision"
"823";"ob_goodrich";"MaAsLin2 (rare)";0;"Precision"
"826";"ob_zhu";"MaAsLin2 (rare)";0;"Precision"
"827";"Office";"MaAsLin2 (rare)";0;"Precision"
"829";"sed_plastic_hoellein";"MaAsLin2 (rare)";0,111111111111111;"Precision"
"830";"sed_plastic_rosato";"MaAsLin2 (rare)";0,322289156626506;"Precision"
"831";"seston_plastic_mccormick";"MaAsLin2 (rare)";0,01875;"Precision"
"832";"sw_plastic_frere";"MaAsLin2 (rare)";0,668;"Precision"
"833";"sw_sed_detender";"MaAsLin2 (rare)";0,118393234672304;"Precision"
"835";"t1d_mejialeon";"MaAsLin2 (rare)";0,166666666666667;"Precision"
"836";"wood_plastic_kesy";"MaAsLin2 (rare)";0,0606060606060606;"Precision"
"837";"ArcticFireSoils";"metagenomeSeq";0,00288739172281039;"Precision"
"838";"ArcticFreshwaters";"metagenomeSeq";0;"Precision"
"839";"ArcticTransects";"metagenomeSeq";0;"Precision"
"840";"art_scher";"metagenomeSeq";0;"Precision"
"843";"Blueberry";"metagenomeSeq";0;"Precision"
"844";"cdi_schubert";"metagenomeSeq";0;"Precision"
"845";"cdi_vincent";"metagenomeSeq";0;"Precision"
"846";"Chemerin";"metagenomeSeq";0,25561797752809;"Precision"
"847";"crc_baxter";"metagenomeSeq";0;"Precision"
"848";"crc_zeller";"metagenomeSeq";0;"Precision"
"849";"edd_singh";"metagenomeSeq";0;"Precision"
"851";"glass_plastic_oberbeckmann";"metagenomeSeq";0,142857142857143;"Precision"
"852";"GWMC_ASIA_NA";"metagenomeSeq";0,00149114631873253;"Precision"
"853";"GWMC_HOT_COLD";"metagenomeSeq";0;"Precision"
"857";"ibd_gevers";"metagenomeSeq";0;"Precision"
"858";"ibd_papa";"metagenomeSeq";1;"Precision"
"859";"Ji_WTP_DS";"metagenomeSeq";0,132450331125828;"Precision"
"860";"MALL";"metagenomeSeq";0;"Precision"
"861";"ob_goodrich";"metagenomeSeq";0;"Precision"
"865";"Office";"metagenomeSeq";0;"Precision"
"867";"sed_plastic_hoellein";"metagenomeSeq";0,0434782608695652;"Precision"
"868";"sed_plastic_rosato";"metagenomeSeq";0,178752107925801;"Precision"
"869";"seston_plastic_mccormick";"metagenomeSeq";0,00268096514745308;"Precision"
"870";"sw_plastic_frere";"metagenomeSeq";0,312698412698413;"Precision"
"871";"sw_sed_detender";"metagenomeSeq";0,0998613037447989;"Precision"
"873";"t1d_mejialeon";"metagenomeSeq";0;"Precision"
"874";"wood_plastic_kesy";"metagenomeSeq";0,0392156862745098;"Precision"
"875";"ArcticFireSoils";"t-test (rare)";0,00442198357548958;"Precision"
"876";"ArcticFreshwaters";"t-test (rare)";0;"Precision"
"877";"ArcticTransects";"t-test (rare)";0;"Precision"
"882";"cdi_schubert";"t-test (rare)";0;"Precision"
"884";"Chemerin";"t-test (rare)";0,26027397260274;"Precision"
"887";"edd_singh";"t-test (rare)";0;"Precision"
"890";"GWMC_ASIA_NA";"t-test (rare)";0,001585414189457;"Precision"
"891";"GWMC_HOT_COLD";"t-test (rare)";0;"Precision"
"893";"hiv_lozupone";"t-test (rare)";0,2;"Precision"
"894";"hiv_noguerajulian";"t-test (rare)";0;"Precision"
"895";"ibd_gevers";"t-test (rare)";0;"Precision"
"897";"Ji_WTP_DS";"t-test (rare)";0,176;"Precision"
"899";"ob_goodrich";"t-test (rare)";0;"Precision"
"903";"Office";"t-test (rare)";0;"Precision"
"906";"sed_plastic_rosato";"t-test (rare)";0,406091370558376;"Precision"
"907";"seston_plastic_mccormick";"t-test (rare)";0,0218978102189781;"Precision"
"908";"sw_plastic_frere";"t-test (rare)";0,314606741573034;"Precision"
"909";"sw_sed_detender";"t-test (rare)";0,21484375;"Precision"
"911";"t1d_mejialeon";"t-test (rare)";1;"Precision"
"912";"wood_plastic_kesy";"t-test (rare)";0,133333333333333;"Precision"
"913";"ArcticFireSoils";"Wilcoxon (CLR)";0,00333174678724417;"Precision"
"914";"ArcticFreshwaters";"Wilcoxon (CLR)";0;"Precision"
"915";"ArcticTransects";"Wilcoxon (CLR)";0;"Precision"
"920";"cdi_schubert";"Wilcoxon (CLR)";0;"Precision"
"922";"Chemerin";"Wilcoxon (CLR)";0,27536231884058;"Precision"
"923";"crc_baxter";"Wilcoxon (CLR)";0;"Precision"
"924";"crc_zeller";"Wilcoxon (CLR)";0;"Precision"
"925";"edd_singh";"Wilcoxon (CLR)";0;"Precision"
"927";"glass_plastic_oberbeckmann";"Wilcoxon (CLR)";1;"Precision"
"928";"GWMC_ASIA_NA";"Wilcoxon (CLR)";0,00132187706543291;"Precision"
"929";"GWMC_HOT_COLD";"Wilcoxon (CLR)";0;"Precision"
"935";"Ji_WTP_DS";"Wilcoxon (CLR)";0,132530120481928;"Precision"
"936";"MALL";"Wilcoxon (CLR)";0;"Precision"
"937";"ob_goodrich";"Wilcoxon (CLR)";0;"Precision"
"939";"ob_turnbaugh";"Wilcoxon (CLR)";0;"Precision"
"940";"ob_zhu";"Wilcoxon (CLR)";0;"Precision"
"941";"Office";"Wilcoxon (CLR)";0;"Precision"
"943";"sed_plastic_hoellein";"Wilcoxon (CLR)";0,00404858299595142;"Precision"
"944";"sed_plastic_rosato";"Wilcoxon (CLR)";0,16984126984127;"Precision"
"945";"seston_plastic_mccormick";"Wilcoxon (CLR)";0,0024232633279483;"Precision"
"946";"sw_plastic_frere";"Wilcoxon (CLR)";0,0693263570961413;"Precision"
"947";"sw_sed_detender";"Wilcoxon (CLR)";0,112374581939799;"Precision"
"950";"wood_plastic_kesy";"Wilcoxon (CLR)";0,00704225352112676;"Precision"
"951";"ArcticFireSoils";"Wilcoxon (rare)";0,00396600566572238;"Precision"
"952";"ArcticFreshwaters";"Wilcoxon (rare)";0;"Precision"
"953";"ArcticTransects";"Wilcoxon (rare)";0;"Precision"
"957";"Blueberry";"Wilcoxon (rare)";0;"Precision"
"958";"cdi_schubert";"Wilcoxon (rare)";0;"Precision"
"960";"Chemerin";"Wilcoxon (rare)";0,271428571428571;"Precision"
"961";"crc_baxter";"Wilcoxon (rare)";0;"Precision"
"962";"crc_zeller";"Wilcoxon (rare)";0;"Precision"
"963";"edd_singh";"Wilcoxon (rare)";0;"Precision"
"965";"glass_plastic_oberbeckmann";"Wilcoxon (rare)";0,333333333333333;"Precision"
"966";"GWMC_ASIA_NA";"Wilcoxon (rare)";0,00146788990825688;"Precision"
"967";"GWMC_HOT_COLD";"Wilcoxon (rare)";0;"Precision"
"970";"hiv_noguerajulian";"Wilcoxon (rare)";0;"Precision"
"971";"ibd_gevers";"Wilcoxon (rare)";0;"Precision"
"973";"Ji_WTP_DS";"Wilcoxon (rare)";0,121546961325967;"Precision"
"975";"ob_goodrich";"Wilcoxon (rare)";0;"Precision"
"978";"ob_zhu";"Wilcoxon (rare)";0;"Precision"
"979";"Office";"Wilcoxon (rare)";0;"Precision"
"982";"sed_plastic_rosato";"Wilcoxon (rare)";0,311046511627907;"Precision"
"983";"seston_plastic_mccormick";"Wilcoxon (rare)";0,0152284263959391;"Precision"
"984";"sw_plastic_frere";"Wilcoxon (rare)";0,661764705882353;"Precision"
"985";"sw_sed_detender";"Wilcoxon (rare)";0,119914346895075;"Precision"
"987";"t1d_mejialeon";"Wilcoxon (rare)";0,1875;"Precision"
"988";"wood_plastic_kesy";"Wilcoxon (rare)";0,0689655172413793;"Precision"
"989";"ArcticFireSoils";"limma voom (TMM)";0,00353178607467205;"Precision"
"990";"ArcticFreshwaters";"limma voom (TMM)";0;"Precision"
"991";"ArcticTransects";"limma voom (TMM)";0;"Precision"
"992";"art_scher";"limma voom (TMM)";0;"Precision"
"994";"BISCUIT";"limma voom (TMM)";0;"Precision"
"995";"Blueberry";"limma voom (TMM)";0;"Precision"
"996";"cdi_schubert";"limma voom (TMM)";0;"Precision"
"998";"Chemerin";"limma voom (TMM)";0,316666666666667;"Precision"
"999";"crc_baxter";"limma voom (TMM)";0;"Precision"
"1000";"crc_zeller";"limma voom (TMM)";0;"Precision"
"1001";"edd_singh";"limma voom (TMM)";0;"Precision"
"1003";"glass_plastic_oberbeckmann";"limma voom (TMM)";0,357142857142857;"Precision"
"1004";"GWMC_ASIA_NA";"limma voom (TMM)";0,00138504155124654;"Precision"
"1005";"GWMC_HOT_COLD";"limma voom (TMM)";0;"Precision"
"1007";"hiv_lozupone";"limma voom (TMM)";0,105263157894737;"Precision"
"1008";"hiv_noguerajulian";"limma voom (TMM)";0;"Precision"
"1009";"ibd_gevers";"limma voom (TMM)";0;"Precision"
"1011";"Ji_WTP_DS";"limma voom (TMM)";0,116402116402116;"Precision"
"1012";"MALL";"limma voom (TMM)";0;"Precision"
"1013";"ob_goodrich";"limma voom (TMM)";0;"Precision"
"1015";"ob_turnbaugh";"limma voom (TMM)";0;"Precision"
"1016";"ob_zhu";"limma voom (TMM)";0;"Precision"
"1017";"Office";"limma voom (TMM)";0;"Precision"
"1019";"sed_plastic_hoellein";"limma voom (TMM)";0,111111111111111;"Precision"
"1020";"sed_plastic_rosato";"limma voom (TMM)";0,134085213032581;"Precision"
"1021";"seston_plastic_mccormick";"limma voom (TMM)";0,00487012987012987;"Precision"
"1022";"sw_plastic_frere";"limma voom (TMM)";0,224338624338624;"Precision"
"1023";"sw_sed_detender";"limma voom (TMM)";0,114776632302405;"Precision"
"1025";"t1d_mejialeon";"limma voom (TMM)";0,0352941176470588;"Precision"
"1026";"wood_plastic_kesy";"limma voom (TMM)";0,0327868852459016;"Precision"
"1027";"ArcticFireSoils";"limma voom (TMMwsp)";0,00487125956854558;"Precision"
"1028";"ArcticFreshwaters";"limma voom (TMMwsp)";0;"Precision"
"1029";"ArcticTransects";"limma voom (TMMwsp)";0;"Precision"
"1032";"BISCUIT";"limma voom (TMMwsp)";0;"Precision"
"1033";"Blueberry";"limma voom (TMMwsp)";0;"Precision"
"1034";"cdi_schubert";"limma voom (TMMwsp)";0;"Precision"
"1035";"cdi_vincent";"limma voom (TMMwsp)";0;"Precision"
"1036";"Chemerin";"limma voom (TMMwsp)";0,219399538106236;"Precision"
"1037";"crc_baxter";"limma voom (TMMwsp)";0;"Precision"
"1038";"crc_zeller";"limma voom (TMMwsp)";0;"Precision"
"1039";"edd_singh";"limma voom (TMMwsp)";0;"Precision"
"1041";"glass_plastic_oberbeckmann";"limma voom (TMMwsp)";0,0338983050847458;"Precision"
"1042";"GWMC_ASIA_NA";"limma voom (TMMwsp)";0,00145296040682891;"Precision"
"1043";"GWMC_HOT_COLD";"limma voom (TMMwsp)";0;"Precision"
"1045";"hiv_lozupone";"limma voom (TMMwsp)";0,5;"Precision"
"1046";"hiv_noguerajulian";"limma voom (TMMwsp)";0;"Precision"
"1047";"ibd_gevers";"limma voom (TMMwsp)";0;"Precision"
"1048";"ibd_papa";"limma voom (TMMwsp)";0;"Precision"
"1049";"Ji_WTP_DS";"limma voom (TMMwsp)";0,120218579234973;"Precision"
"1050";"MALL";"limma voom (TMMwsp)";0;"Precision"
"1051";"ob_goodrich";"limma voom (TMMwsp)";0;"Precision"
"1052";"ob_ross";"limma voom (TMMwsp)";0;"Precision"
"1053";"ob_turnbaugh";"limma voom (TMMwsp)";0;"Precision"
"1054";"ob_zhu";"limma voom (TMMwsp)";0;"Precision"
"1055";"Office";"limma voom (TMMwsp)";0;"Precision"
"1057";"sed_plastic_hoellein";"limma voom (TMMwsp)";0,00475059382422803;"Precision"
"1058";"sed_plastic_rosato";"limma voom (TMMwsp)";0,178631051752922;"Precision"
"1059";"seston_plastic_mccormick";"limma voom (TMMwsp)";0,00521739130434783;"Precision"
"1060";"sw_plastic_frere";"limma voom (TMMwsp)";0,28843537414966;"Precision"
"1061";"sw_sed_detender";"limma voom (TMMwsp)";0,102941176470588;"Precision"
"1063";"t1d_mejialeon";"limma voom (TMMwsp)";0,181818181818182;"Precision"
"1064";"wood_plastic_kesy";"limma voom (TMMwsp)";0,0285714285714286;"Precision"
"1065";"ArcticFireSoils";"ALDEx2";0,0263157894736842;"F1 Score"
"1074";"Chemerin";"ALDEx2";0,574018126888218;"F1 Score"
"1079";"glass_plastic_oberbeckmann";"ALDEx2";0,909090909090909;"F1 Score"
"1080";"GWMC_ASIA_NA";"ALDEx2";0,00423280423280423;"F1 Score"
"1087";"Ji_WTP_DS";"ALDEx2";0,338461538461538;"F1 Score"
"1095";"sed_plastic_hoellein";"ALDEx2";0,666666666666667;"F1 Score"
"1096";"sed_plastic_rosato";"ALDEx2";0,566137566137566;"F1 Score"
"1097";"seston_plastic_mccormick";"ALDEx2";0,0705882352941176;"F1 Score"
"1098";"sw_plastic_frere";"ALDEx2";0,640483383685801;"F1 Score"
"1099";"sw_sed_detender";"ALDEx2";0,337011033099298;"F1 Score"
"1101";"t1d_mejialeon";"ALDEx2";0,5;"F1 Score"
"1102";"wood_plastic_kesy";"ALDEx2";0,102564102564103;"F1 Score"
"1103";"ArcticFireSoils";"ANCOM-II";0,072538860103627;"F1 Score"
"1112";"Chemerin";"ANCOM-II";0,803418803418803;"F1 Score"
"1117";"glass_plastic_oberbeckmann";"ANCOM-II";0,8;"F1 Score"
"1118";"GWMC_ASIA_NA";"ANCOM-II";0,0134340890008396;"F1 Score"
"1121";"hiv_lozupone";"ANCOM-II";0,2;"F1 Score"
"1125";"Ji_WTP_DS";"ANCOM-II";0,775510204081633;"F1 Score"
"1133";"sed_plastic_hoellein";"ANCOM-II";0,266666666666667;"F1 Score"
"1134";"sed_plastic_rosato";"ANCOM-II";0,515337423312883;"F1 Score"
"1135";"seston_plastic_mccormick";"ANCOM-II";0,107142857142857;"F1 Score"
"1136";"sw_plastic_frere";"ANCOM-II";0,652173913043478;"F1 Score"
"1137";"sw_sed_detender";"ANCOM-II";0,635467980295567;"F1 Score"
"1139";"t1d_mejialeon";"ANCOM-II";0,5;"F1 Score"
"1140";"wood_plastic_kesy";"ANCOM-II";0,4;"F1 Score"
"1141";"ArcticFireSoils";"corncob";0,0137659783677483;"F1 Score"
"1150";"Chemerin";"corncob";0,186528497409326;"F1 Score"
"1155";"glass_plastic_oberbeckmann";"corncob";0,714285714285714;"F1 Score"
"1156";"GWMC_ASIA_NA";"corncob";0,00300187617260788;"F1 Score"
"1159";"hiv_lozupone";"corncob";0,285714285714286;"F1 Score"
"1163";"Ji_WTP_DS";"corncob";0,32258064516129;"F1 Score"
"1172";"sed_plastic_rosato";"corncob";0,424489795918367;"F1 Score"
"1173";"seston_plastic_mccormick";"corncob";0,0110497237569061;"F1 Score"
"1174";"sw_plastic_frere";"corncob";0,303896103896104;"F1 Score"
"1175";"sw_sed_detender";"corncob";0,186428038777032;"F1 Score"
"1176";"t1d_alkanani";"corncob";0,405797101449275;"F1 Score"
"1177";"t1d_mejialeon";"corncob";0,111111111111111;"F1 Score"
"1178";"wood_plastic_kesy";"corncob";0,0655737704918033;"F1 Score"
"1179";"ArcticFireSoils";"DESeq2";0,0109460516028147;"F1 Score"
"1188";"Chemerin";"DESeq2";0,442890442890443;"F1 Score"
"1193";"glass_plastic_oberbeckmann";"DESeq2";0,714285714285714;"F1 Score"
"1194";"GWMC_ASIA_NA";"DESeq2";0,0034253907086277;"F1 Score"
"1197";"hiv_lozupone";"DESeq2";0,125;"F1 Score"
"1201";"Ji_WTP_DS";"DESeq2";0,251428571428571;"F1 Score"
"1209";"sed_plastic_hoellein";"DESeq2";0,0285714285714286;"F1 Score"
"1210";"sed_plastic_rosato";"DESeq2";0,417004048582996;"F1 Score"
"1211";"seston_plastic_mccormick";"DESeq2";0,0127388535031847;"F1 Score"
"1212";"sw_plastic_frere";"DESeq2";0,193734939759036;"F1 Score"
"1213";"sw_sed_detender";"DESeq2";0,257394084732214;"F1 Score"
"1215";"t1d_mejialeon";"DESeq2";0,2;"F1 Score"
"1216";"wood_plastic_kesy";"DESeq2";0,0784313725490196;"F1 Score"
"1217";"ArcticFireSoils";"edgeR";0,00601633003867641;"F1 Score"
"1226";"Chemerin";"edgeR";0,395833333333333;"F1 Score"
"1231";"glass_plastic_oberbeckmann";"edgeR";0,110091743119266;"F1 Score"
"1232";"GWMC_ASIA_NA";"edgeR";0,00288028802880288;"F1 Score"
"1235";"hiv_lozupone";"edgeR";0,205128205128205;"F1 Score"
"1238";"ibd_papa";"edgeR";0,178571428571429;"F1 Score"
"1239";"Ji_WTP_DS";"edgeR";0,192139737991266;"F1 Score"
"1247";"sed_plastic_hoellein";"edgeR";0,00631911532385466;"F1 Score"
"1248";"sed_plastic_rosato";"edgeR";0,284196547144754;"F1 Score"
"1249";"seston_plastic_mccormick";"edgeR";0,00509770603228547;"F1 Score"
"1250";"sw_plastic_frere";"edgeR";0,132541419193498;"F1 Score"
"1251";"sw_sed_detender";"edgeR";0,166832174776564;"F1 Score"
"1253";"t1d_mejialeon";"edgeR";0,0909090909090909;"F1 Score"
"1254";"wood_plastic_kesy";"edgeR";0,0177777777777778;"F1 Score"
"1255";"ArcticFireSoils";"LEfSe";0,0070528967254408;"F1 Score"
"1264";"Chemerin";"LEfSe";0,411255411255411;"F1 Score"
"1269";"glass_plastic_oberbeckmann";"LEfSe";0,116504854368932;"F1 Score"
"1270";"GWMC_ASIA_NA";"LEfSe";0,00288236353810124;"F1 Score"
"1273";"hiv_lozupone";"LEfSe";0,30188679245283;"F1 Score"
"1276";"ibd_papa";"LEfSe";0,12987012987013;"F1 Score"
"1277";"Ji_WTP_DS";"LEfSe";0,206572769953052;"F1 Score"
"1285";"sed_plastic_hoellein";"LEfSe";0,0111111111111111;"F1 Score"
"1286";"sed_plastic_rosato";"LEfSe";0,368965517241379;"F1 Score"
"1287";"seston_plastic_mccormick";"LEfSe";0,00921658986175115;"F1 Score"
"1288";"sw_plastic_frere";"LEfSe";0,514925373134328;"F1 Score"
"1289";"sw_sed_detender";"LEfSe";0,206642066420664;"F1 Score"
"1290";"t1d_alkanani";"LEfSe";0,216216216216216;"F1 Score"
"1291";"t1d_mejialeon";"LEfSe";0,0759493670886076;"F1 Score"
"1292";"wood_plastic_kesy";"LEfSe";0,0310077519379845;"F1 Score"
"1293";"ArcticFireSoils";"MaAsLin2";0,00818234950321449;"F1 Score"
"1302";"Chemerin";"MaAsLin2";0,407725321888412;"F1 Score"
"1307";"glass_plastic_oberbeckmann";"MaAsLin2";0,387096774193548;"F1 Score"
"1308";"GWMC_ASIA_NA";"MaAsLin2";0,00293470286133529;"F1 Score"
"1311";"hiv_lozupone";"MaAsLin2";0,333333333333333;"F1 Score"
"1314";"ibd_papa";"MaAsLin2";0,571428571428572;"F1 Score"
"1315";"Ji_WTP_DS";"MaAsLin2";0,216748768472906;"F1 Score"
"1323";"sed_plastic_hoellein";"MaAsLin2";0,0540540540540541;"F1 Score"
"1324";"sed_plastic_rosato";"MaAsLin2";0,359060402684564;"F1 Score"
"1325";"seston_plastic_mccormick";"MaAsLin2";0,00986842105263158;"F1 Score"
"1326";"sw_plastic_frere";"MaAsLin2";0,558389261744966;"F1 Score"
"1327";"sw_sed_detender";"MaAsLin2";0,177589852008457;"F1 Score"
"1329";"t1d_mejialeon";"MaAsLin2";0,181818181818182;"F1 Score"
"1330";"wood_plastic_kesy";"MaAsLin2";0,0373831775700935;"F1 Score"
"1331";"ArcticFireSoils";"MaAsLin2 (rare)";0,00838323353293413;"F1 Score"
"1340";"Chemerin";"MaAsLin2 (rare)";0,442890442890443;"F1 Score"
"1345";"glass_plastic_oberbeckmann";"MaAsLin2 (rare)";0,444444444444444;"F1 Score"
"1346";"GWMC_ASIA_NA";"MaAsLin2 (rare)";0,0029673590504451;"F1 Score"
"1349";"hiv_lozupone";"MaAsLin2 (rare)";0,2;"F1 Score"
"1352";"ibd_papa";"MaAsLin2 (rare)";0,571428571428572;"F1 Score"
"1353";"Ji_WTP_DS";"MaAsLin2 (rare)";0,222222222222222;"F1 Score"
"1361";"sed_plastic_hoellein";"MaAsLin2 (rare)";0,181818181818182;"F1 Score"
"1362";"sed_plastic_rosato";"MaAsLin2 (rare)";0,4874715261959;"F1 Score"
"1363";"seston_plastic_mccormick";"MaAsLin2 (rare)";0,0368098159509202;"F1 Score"
"1364";"sw_plastic_frere";"MaAsLin2 (rare)";0,722943722943723;"F1 Score"
"1365";"sw_sed_detender";"MaAsLin2 (rare)";0,2117202268431;"F1 Score"
"1367";"t1d_mejialeon";"MaAsLin2 (rare)";0,285714285714286;"F1 Score"
"1368";"wood_plastic_kesy";"MaAsLin2 (rare)";0,114285714285714;"F1 Score"
"1369";"ArcticFireSoils";"metagenomeSeq";0,00573613766730402;"F1 Score"
"1378";"Chemerin";"metagenomeSeq";0,403547671840355;"F1 Score"
"1383";"glass_plastic_oberbeckmann";"metagenomeSeq";0,222222222222222;"F1 Score"
"1384";"GWMC_ASIA_NA";"metagenomeSeq";0,00297785222408338;"F1 Score"
"1390";"ibd_papa";"metagenomeSeq";0,888888888888889;"F1 Score"
"1391";"Ji_WTP_DS";"metagenomeSeq";0,23121387283237;"F1 Score"
"1399";"sed_plastic_hoellein";"metagenomeSeq";0,0833333333333333;"F1 Score"
"1400";"sed_plastic_rosato";"metagenomeSeq";0,302857142857143;"F1 Score"
"1401";"seston_plastic_mccormick";"metagenomeSeq";0,00531914893617021;"F1 Score"
"1402";"sw_plastic_frere";"metagenomeSeq";0,467933491686461;"F1 Score"
"1403";"sw_sed_detender";"metagenomeSeq";0,17888198757764;"F1 Score"
"1406";"wood_plastic_kesy";"metagenomeSeq";0,0754716981132075;"F1 Score"
"1407";"ArcticFireSoils";"t-test (rare)";0,00880503144654088;"F1 Score"
"1416";"Chemerin";"t-test (rare)";0,41304347826087;"F1 Score"
"1422";"GWMC_ASIA_NA";"t-test (rare)";0,00316580925999209;"F1 Score"
"1425";"hiv_lozupone";"t-test (rare)";0,142857142857143;"F1 Score"
"1429";"Ji_WTP_DS";"t-test (rare)";0,299319727891156;"F1 Score"
"1438";"sed_plastic_rosato";"t-test (rare)";0,526315789473684;"F1 Score"
"1439";"seston_plastic_mccormick";"t-test (rare)";0,0428571428571429;"F1 Score"
"1440";"sw_plastic_frere";"t-test (rare)";0,350730688935282;"F1 Score"
"1441";"sw_sed_detender";"t-test (rare)";0,352564102564103;"F1 Score"
"1443";"t1d_mejialeon";"t-test (rare)";0,5;"F1 Score"
"1444";"wood_plastic_kesy";"t-test (rare)";0,235294117647059;"F1 Score"
"1445";"ArcticFireSoils";"Wilcoxon (CLR)";0,00664136622390892;"F1 Score"
"1454";"Chemerin";"Wilcoxon (CLR)";0,431818181818182;"F1 Score"
"1459";"glass_plastic_oberbeckmann";"Wilcoxon (CLR)";0,5;"F1 Score"
"1460";"GWMC_ASIA_NA";"Wilcoxon (CLR)";0,00264026402640264;"F1 Score"
"1467";"Ji_WTP_DS";"Wilcoxon (CLR)";0,234042553191489;"F1 Score"
"1475";"sed_plastic_hoellein";"Wilcoxon (CLR)";0,00806451612903226;"F1 Score"
"1476";"sed_plastic_rosato";"Wilcoxon (CLR)";0,290366350067843;"F1 Score"
"1477";"seston_plastic_mccormick";"Wilcoxon (CLR)";0,0048348106365834;"F1 Score"
"1478";"sw_plastic_frere";"Wilcoxon (CLR)";0,129663608562691;"F1 Score"
"1479";"sw_sed_detender";"Wilcoxon (CLR)";0,20204449789537;"F1 Score"
"1482";"wood_plastic_kesy";"Wilcoxon (CLR)";0,013986013986014;"F1 Score"
"1483";"ArcticFireSoils";"Wilcoxon (rare)";0,00790067720090293;"F1 Score"
"1492";"Chemerin";"Wilcoxon (rare)";0,426966292134831;"F1 Score"
"1497";"glass_plastic_oberbeckmann";"Wilcoxon (rare)";0,476190476190476;"F1 Score"
"1498";"GWMC_ASIA_NA";"Wilcoxon (rare)";0,00293147673140344;"F1 Score"
"1505";"Ji_WTP_DS";"Wilcoxon (rare)";0,216748768472906;"F1 Score"
"1514";"sed_plastic_rosato";"Wilcoxon (rare)";0,47450110864745;"F1 Score"
"1515";"seston_plastic_mccormick";"Wilcoxon (rare)";0,03;"F1 Score"
"1516";"sw_plastic_frere";"Wilcoxon (rare)";0,743801652892562;"F1 Score"
"1517";"sw_sed_detender";"Wilcoxon (rare)";0,21414913957935;"F1 Score"
"1519";"t1d_mejialeon";"Wilcoxon (rare)";0,315789473684211;"F1 Score"
"1520";"wood_plastic_kesy";"Wilcoxon (rare)";0,129032258064516;"F1 Score"
"1521";"ArcticFireSoils";"limma voom (TMM)";0,00703871292106586;"F1 Score"
"1530";"Chemerin";"limma voom (TMM)";0,481012658227848;"F1 Score"
"1535";"glass_plastic_oberbeckmann";"limma voom (TMM)";0,5;"F1 Score"
"1536";"GWMC_ASIA_NA";"limma voom (TMM)";0,00276625172890733;"F1 Score"
"1539";"hiv_lozupone";"limma voom (TMM)";0,142857142857143;"F1 Score"
"1543";"Ji_WTP_DS";"limma voom (TMM)";0,208530805687204;"F1 Score"
"1551";"sed_plastic_hoellein";"limma voom (TMM)";0,181818181818182;"F1 Score"
"1552";"sed_plastic_rosato";"limma voom (TMM)";0,23646408839779;"F1 Score"
"1553";"seston_plastic_mccormick";"limma voom (TMM)";0,00969305331179321;"F1 Score"
"1554";"sw_plastic_frere";"limma voom (TMM)";0,366464995678479;"F1 Score"
"1555";"sw_sed_detender";"limma voom (TMM)";0,205791743684535;"F1 Score"
"1557";"t1d_mejialeon";"limma voom (TMM)";0,0681818181818182;"F1 Score"
"1558";"wood_plastic_kesy";"limma voom (TMM)";0,0634920634920635;"F1 Score"
"1559";"ArcticFireSoils";"limma voom (TMMwsp)";0,00969529085872576;"F1 Score"
"1568";"Chemerin";"limma voom (TMMwsp)";0,359848484848485;"F1 Score"
"1573";"glass_plastic_oberbeckmann";"limma voom (TMMwsp)";0,0655737704918033;"F1 Score"
"1574";"GWMC_ASIA_NA";"limma voom (TMMwsp)";0,00290170475154153;"F1 Score"
"1577";"hiv_lozupone";"limma voom (TMMwsp)";0,181818181818182;"F1 Score"
"1581";"Ji_WTP_DS";"limma voom (TMMwsp)";0,214634146341463;"F1 Score"
"1589";"sed_plastic_hoellein";"limma voom (TMMwsp)";0,00945626477541371;"F1 Score"
"1590";"sed_plastic_rosato";"limma voom (TMMwsp)";0,303116147308782;"F1 Score"
"1591";"seston_plastic_mccormick";"limma voom (TMMwsp)";0,0103806228373702;"F1 Score"
"1592";"sw_plastic_frere";"limma voom (TMMwsp)";0,447729672650475;"F1 Score"
"1593";"sw_sed_detender";"limma voom (TMMwsp)";0,186666666666667;"F1 Score"
"1595";"t1d_mejialeon";"limma voom (TMMwsp)";0,285714285714286;"F1 Score"
"1596";"wood_plastic_kesy";"limma voom (TMMwsp)";0,0555555555555556;"F1 Score"
